deposit_tx,withdraw_tx,value_diff_ratio,time_diff_sec,value_dep,value_wit
c5c2156a1e50aec7ce115673971bb0b0f01729f46f77fa43558f5d7c4fadc81b,b4b12aeaeb06550064fdc4ac9081c74f6f07aaaf3d77e058e1f7bcfccf52289a,0.021224999999999918,45.0,80.0,78.302
5877a5fa0faf1ad052b86a419a96d7724c15e00b612a250672476c0a693aa191,57592890579f568bafb7b440396030eb8fbcb57959786c71391542bd258eae3b,0.01893799999999999,522.0,1000.0,981.062
3957216f30222ef33ade45a168dad874ad7c1acf6401d0c6d5bbb0804d882481,d74485d8735d8fe35acdcf075b8ab96d56e9ce823481738d92db9fd451544924,0.10371126760563383,519.0,142.0,127.273
0771edb384ccc02594a0978332d6e78c80221d24e1dab441d0fdbfce4e5fe8ed,eebb40efc6be79e95b19096275f6e78af4a97e7ab153e7ad3d139943cb3c7981,0.008057846588124648,504.0,47527.09,47144.124
726f5bffc4eb8c2cde0dc21066844ed5de8760c3b3a58af210bb445919a010a4,308fc8ba7a795b38c2fd75ef875a3bf4fffc5f610bcbcbb0cb490df9bcbe3c69,0.06844000000000006,60.0,125.0,116.445
c8e0230ce84dbe989990eb2014425d63b4f3bfce59d464c2d289b631c548b4f9,d36f7422d4e7cf012beb225cb91cb7ce02334ed3f70a43420586d1a65090f886,0.11059689317689135,165.0,45421.511,40398.033
a8cb0f5d526ffe06fa634cf470ad0974f10615e34a8988c51d6044814b5282df,3be4605ce8ed4ca0b5cb18c2aede30377b29fbb317497f1842af695442a36650,0.06816637711311249,150.0,45758.675,49106.057
54b19d84175682964536d17dafea26fc85d38c551f2d3b5b16a63af58bc1ca87,8c58ea7ce36f9bbd4b8757fa5620558e80aad5dde6f48c18c7b16475395ad4e6,0.09647128595433437,558.0,36.564,40.468
f25ee84e23219d44927b1cc50307bf770300d94c23bc532c27bbf8f390df4daf,0f672b58b11fd9de769063475365fd23a434a757609bd17a30288be410650eb8,0.11927066508739809,27.0,83.583,73.614
52a15f71ee59954e48198dfce40f31c8091c646f94327de1569a95dd5b2a003f,e47370f8c0b61e15556c0b1f5e1a31e79457354ff8f06baa25e30cb9e75cca8f,0.1420551724137931,120.0,145.0,124.402
fa0ace08de52a18ce3f4dcb2dcf9dce7d32bddaff16b2981355b77e55eaaa189,ce1a364cba619f3022cf8bfefb9ef9bf35e94c611090d8e080ff52ca7ab06825,0.0722466666666666,270.0,150.0,139.163
