deposit_tx,withdraw_tx,value_diff_ratio,time_diff_sec,value_dep,value_wit
3db7c523ca5d8b0097bdc502bc97520372159b04257fdcfb6e34933681d23bf0,bf6ca09edd28e4630c82fc0cbb4f467f5e3cd21c2d2077111b5a2b77aa4a6373,0.03356104499875924,297.0,3001.805516,2901.061786
c38e3ee6cdc1ab69970433e75ddec9c61e7c4ba4e87bcaad26a4d442ee8afd27,5a09a8d9a5a8f192376bcb86e81df3eeac9eb2a011b3d00111a10c8be558bcc3,0.13076923076923078,453.0,113.0,130.0
79e2eebecf0ee80af9eb1b773be2af83e2f90981d73e19b23b9246bb1aa8029b,9bc4ec6ae3c9bb9ec9a76119563059bdff3d3dc1b01f554e18ccdf8bc7b630af,0.045801526717557293,399.0,10.0,10.48
e6e82fe4a006c79adda47548b64e4dd21830c1c562b60f00c6908c98c11b4642,b050edae2c0387f91115e5cc1a61c80a58ce995b750394d961a724fcdddf45c2,0.08835092032647199,393.0,537.300583,489.829582
285d6ff35d82486a2fce656c91db99f2d3a8d0253e88517afab675586b3265c7,eeca0f6094f38ce139fcf545a212aadf80514ac0de3f486108899b5fd2c26160,0.14071008571428567,249.0,35.0,30.075147
3b35f95938299a5b48321edb213dcc8abe3882d3bbbeb075a365102292cecd01,859e8dcaded8bb524bf570397c46501e381ef01a4cf99f4ffe5c8ca0fed8aae4,0.08956252152945234,303.0,29.03,26.43
d92620714468e10f8ac7951e4b36165d33a6937f6001b23286fcad2848388a1f,ea7dbcde93fc0bd2569fb61123728ed024738e10021580ec514e0ac95ad9dc43,0.06638461538461535,564.0,130.0,121.37
ef4d260026b710a1cbf071defcd4be1399342e904220d159c1912ccbd1a3fa79,87e1f2016dec75c2575fc0dab8ae823163dd7693b773372cc8d9f89bd77fb980,0.10176499181961664,105.0,200.0,222.658879
48f1e4fddc13372e6c9d4c23e6c75b7a48569c67ef5293095e8a105fb5d89319,a7602e426109fbf97a1a62a854718848f8fc120989da1d0424d859c9dcfbf196,0.026373795743769326,324.0,113.984048,110.977856
c6c435486b71e218fbba2cb439e9d1fcd07136758acba7e98c31e30517be043c,ed834beda5fda43d6108901f37351c195e5734219c8517b0d46db99f9bc9c46a,0.13043478260869565,390.0,460.0,400.0
f3af47da91c4cb3b3ed966e5742f4c4592c4389943d2cdd7f3198860b146f64b,fe9c68b22dff80710b637084d95a6df13449c936c1a1f1e4ebc36be6c30c1d8b,0.0,66.0,250.0,250.0
b2910696bcdd64f65f71df218b0fcef4af2f3013950ecb90831ab5c87e10d57b,d3fe415b7f8fb59f97b098cc43a9cad949b04d1deb1ec1cb2a78be4578b5af76,0.0,258.0,70.392609,70.392609
f3da7039e6eabfcb1f6bcd43e6618b86e25ac70529a580dcaa396b347f0a5d9f,e21ceff005d19af9d47a12e91fff009741e660051a5063da9f84d9411d33597b,0.13573999999999997,540.0,25.0,21.6065
abfb87ba36fba3ad22fd1e4e0779fd77855b6b25f2fb760eb6e890e71b2a6494,9e82145978e57a6d13ff980cd40ea876804d5af36496e1c8cf0cf022007c720c,0.020376081,339.0,1000.0,979.623919
59c21ad73af7274329e8b060b7dc4b7e1068a59bbc5ef9fccc8144917ed50dc3,cc09d295b949df4e00e4b23c5992a01e79505adfd7efb50367cd0668237987da,0.07581323538365428,360.0,22503.0,24348.974538
bd984afd2188dd215f2a126725077cb5734245916d578d251e6287b30b6b6006,6a66f1cb3af0ad658d6d9d11ba7d489ce7a22c3ecf3fb571bab0b06ffe29ac5a,0.012727289726535253,465.0,335.581691,339.907796
ce7a7a3d56e26d181dc1df0093c4ef7fd018a2e6b7839c45999b762e91355d1a,d7e4fc50b7f91c5f3edcb4cf4d8d877c7cbdc1205a85183f15157ac339a5acec,0.006873684210526367,309.0,39900.0,39625.74
